objective,binary:hinge
base_score,0.5
booster,dart
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,approx
validate_parameters,1
verbosity,
eval_metric,mae
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9787234042553191
Recall,0.9722222222222222
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,dart
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,exact
validate_parameters,1
verbosity,
eval_metric,rmse
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9591836734693877
Recall,0.9444444444444444
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,dart
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,approx
validate_parameters,1
verbosity,
eval_metric,rmse
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9591836734693877
Recall,0.9444444444444444
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,dart
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,hist
validate_parameters,1
verbosity,
eval_metric,rmse
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9787234042553191
Recall,0.9722222222222222
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,dart
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,auto
validate_parameters,1
verbosity,
eval_metric,rmse
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9787234042553191
Recall,0.9722222222222222
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,dart
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,auto
validate_parameters,1
verbosity,
eval_metric,mae
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9787234042553191
Recall,0.9722222222222222
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,dart
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,auto
validate_parameters,1
verbosity,
eval_metric,error
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9787234042553191
Recall,0.9722222222222222
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,dart
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,exact
validate_parameters,1
verbosity,
eval_metric,error
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9591836734693877
Recall,0.9444444444444444
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,dart
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,hist
validate_parameters,1
verbosity,
eval_metric,error
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9591836734693877
Recall,0.9444444444444444
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,dart
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,approx
validate_parameters,1
verbosity,
eval_metric,error
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9591836734693877
Recall,0.9444444444444444
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,dart
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,approx
validate_parameters,1
verbosity,
eval_metric,mlogloss
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9591836734693877
Recall,0.9444444444444444
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,dart
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,approx
validate_parameters,1
verbosity,
eval_metric,mlogloss
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9787234042553191
Recall,0.9722222222222222
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,dart
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,auto
validate_parameters,1
verbosity,
eval_metric,mlogloss
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9787234042553191
Recall,0.9722222222222222
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,dart
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,exact
validate_parameters,1
verbosity,
eval_metric,mlogloss
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9787234042553191
Recall,0.9722222222222222
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gbtree
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,auto
validate_parameters,1
verbosity,
eval_metric,mlogloss
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9787234042553191
Recall,0.9722222222222222
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gbtree
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,auto
validate_parameters,1
verbosity,
eval_metric,mlogloss
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9787234042553191
Recall,0.9722222222222222
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gbtree
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,exact
validate_parameters,1
verbosity,
eval_metric,mlogloss
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9591836734693877
Recall,0.9444444444444444
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gbtree
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,approx
validate_parameters,1
verbosity,
eval_metric,mlogloss
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9591836734693877
Recall,0.9444444444444444
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gbtree
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,hist
validate_parameters,1
verbosity,
eval_metric,mlogloss
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9591836734693877
Recall,0.9444444444444444
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gbtree
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,hist
validate_parameters,1
verbosity,
eval_metric,error
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9591836734693877
Recall,0.9444444444444444
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gbtree
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,approx
validate_parameters,1
verbosity,
eval_metric,error
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9787234042553191
Recall,0.9722222222222222
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gbtree
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,exact
validate_parameters,1
verbosity,
eval_metric,error
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9787234042553191
Recall,0.9722222222222222
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gbtree
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,auto
validate_parameters,1
verbosity,
eval_metric,error
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9787234042553191
Recall,0.9722222222222222
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gbtree
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,auto
validate_parameters,1
verbosity,
eval_metric,rmse
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9787234042553191
Recall,0.9722222222222222
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gbtree
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,exact
validate_parameters,1
verbosity,
eval_metric,rmse
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9591836734693877
Recall,0.9444444444444444
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gbtree
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,hist
validate_parameters,1
verbosity,
eval_metric,rmse
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9591836734693877
Recall,0.9444444444444444
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gbtree
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,approx
validate_parameters,1
verbosity,
eval_metric,rmse
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9591836734693877
Recall,0.9444444444444444
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gbtree
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,approx
validate_parameters,1
verbosity,
eval_metric,mae
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9787234042553191
Recall,0.9722222222222222
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gbtree
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,exact
validate_parameters,1
verbosity,
eval_metric,mae
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9591836734693877
Recall,0.9444444444444444
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gbtree
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,approx
validate_parameters,1
verbosity,
eval_metric,mae
Evaluation metrics using,XGBRegressor
Accuracy,0.9585798816568047
Specitivity,0.9591836734693877
Recall,0.9444444444444444
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gbtree
colsample_bylevel,1
colsample_bynode,1
colsample_bytree,1
gamma,0
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.300000012
max_delta_step,0
max_depth,6
min_child_weight,1
missing,nan
monotone_constraints,()
n_estimators,100
n_jobs,0
num_parallel_tree,1
random_state,0
reg_alpha,0
reg_lambda,1
scale_pos_weight,
subsample,1
tree_method,hist
validate_parameters,1
verbosity,
eval_metric,mae
Evaluation metrics using,XGBRegressor
Accuracy,0.9704142011834319
Specitivity,0.9693877551020408
Recall,0.9583333333333334
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gblinear
colsample_bylevel,
colsample_bynode,
colsample_bytree,
gamma,
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.5
max_delta_step,
max_depth,
min_child_weight,
missing,nan
monotone_constraints,
n_estimators,100
n_jobs,0
num_parallel_tree,
random_state,0
reg_alpha,0
reg_lambda,0
scale_pos_weight,
subsample,
tree_method,hist
validate_parameters,1
verbosity,
eval_metric,mae
Evaluation metrics using,XGBRegressor
Accuracy,0.9704142011834319
Specitivity,0.9693877551020408
Recall,0.9583333333333334
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gblinear
colsample_bylevel,
colsample_bynode,
colsample_bytree,
gamma,
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.5
max_delta_step,
max_depth,
min_child_weight,
missing,nan
monotone_constraints,
n_estimators,100
n_jobs,0
num_parallel_tree,
random_state,0
reg_alpha,0
reg_lambda,0
scale_pos_weight,
subsample,
tree_method,approx
validate_parameters,1
verbosity,
eval_metric,mae
Evaluation metrics using,XGBRegressor
Accuracy,0.9704142011834319
Specitivity,0.9693877551020408
Recall,0.9583333333333334
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gblinear
colsample_bylevel,
colsample_bynode,
colsample_bytree,
gamma,
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.5
max_delta_step,
max_depth,
min_child_weight,
missing,nan
monotone_constraints,
n_estimators,100
n_jobs,0
num_parallel_tree,
random_state,0
reg_alpha,0
reg_lambda,0
scale_pos_weight,
subsample,
tree_method,exact
validate_parameters,1
verbosity,
eval_metric,mae
Evaluation metrics using,XGBRegressor
Accuracy,0.9704142011834319
Specitivity,0.9693877551020408
Recall,0.9583333333333334
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gblinear
colsample_bylevel,
colsample_bynode,
colsample_bytree,
gamma,
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.5
max_delta_step,
max_depth,
min_child_weight,
missing,nan
monotone_constraints,
n_estimators,100
n_jobs,0
num_parallel_tree,
random_state,0
reg_alpha,0
reg_lambda,0
scale_pos_weight,
subsample,
tree_method,auto
validate_parameters,1
verbosity,
eval_metric,mae
Evaluation metrics using,XGBRegressor
Accuracy,0.9704142011834319
Specitivity,0.9693877551020408
Recall,0.9583333333333334
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gblinear
colsample_bylevel,
colsample_bynode,
colsample_bytree,
gamma,
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.5
max_delta_step,
max_depth,
min_child_weight,
missing,nan
monotone_constraints,
n_estimators,100
n_jobs,0
num_parallel_tree,
random_state,0
reg_alpha,0
reg_lambda,0
scale_pos_weight,
subsample,
tree_method,auto
validate_parameters,1
verbosity,
eval_metric,rmse
Evaluation metrics using,XGBRegressor
Accuracy,0.9704142011834319
Specitivity,0.9693877551020408
Recall,0.9583333333333334
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gblinear
colsample_bylevel,
colsample_bynode,
colsample_bytree,
gamma,
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.5
max_delta_step,
max_depth,
min_child_weight,
missing,nan
monotone_constraints,
n_estimators,100
n_jobs,0
num_parallel_tree,
random_state,0
reg_alpha,0
reg_lambda,0
scale_pos_weight,
subsample,
tree_method,exact
validate_parameters,1
verbosity,
eval_metric,rmse
Evaluation metrics using,XGBRegressor
Accuracy,0.9704142011834319
Specitivity,0.9693877551020408
Recall,0.9583333333333334
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gblinear
colsample_bylevel,
colsample_bynode,
colsample_bytree,
gamma,
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.5
max_delta_step,
max_depth,
min_child_weight,
missing,nan
monotone_constraints,
n_estimators,100
n_jobs,0
num_parallel_tree,
random_state,0
reg_alpha,0
reg_lambda,0
scale_pos_weight,
subsample,
tree_method,auto
validate_parameters,1
verbosity,
eval_metric,rmse
Evaluation metrics using,XGBRegressor
Accuracy,0.9704142011834319
Specitivity,0.9693877551020408
Recall,0.9583333333333334
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gblinear
colsample_bylevel,
colsample_bynode,
colsample_bytree,
gamma,
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.5
max_delta_step,
max_depth,
min_child_weight,
missing,nan
monotone_constraints,
n_estimators,100
n_jobs,0
num_parallel_tree,
random_state,0
reg_alpha,0
reg_lambda,0
scale_pos_weight,
subsample,
tree_method,approx
validate_parameters,1
verbosity,
eval_metric,rmse
Evaluation metrics using,XGBRegressor
Accuracy,0.9704142011834319
Specitivity,0.9693877551020408
Recall,0.9583333333333334
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gblinear
colsample_bylevel,
colsample_bynode,
colsample_bytree,
gamma,
gpu_id,-1
importance_type,gain
interaction_constraints,
learning_rate,0.5
max_delta_step,
max_depth,
min_child_weight,
missing,nan
monotone_constraints,
n_estimators,100
n_jobs,0
num_parallel_tree,
random_state,0
reg_alpha,0
reg_lambda,0
scale_pos_weight,
subsample,
tree_method,hist
validate_parameters,1
verbosity,
eval_metric,rmse
Evaluation metrics using,XGBRegressor
Accuracy,0.9704142011834319
Specitivity,0.9693877551020408
Recall,0.9583333333333334
Estimator parameters:
objective,binary:hinge
base_score,0.5
booster,gblinear
colsample_bylevel,
colsample_bynode,
colsample_bytree,
